shi_cd,date,daily_total_mm
2,2020-12-07,47.0000
2,2020-12-12,0.0000
2,2020-12-11,0.0000
2,2020-12-10,6.0000
2,2020-12-09,1.2000
2,2020-12-08,14.6000
2,2020-12-23,3.8000
2,2020-12-22,7.6000
2,2020-12-21,0.0000
2,2020-12-20,0.0000
2,2020-12-19,0.0000
2,2020-12-18,0.0000
2,2020-12-17,0.4000
2,2020-12-16,0.0000
2,2020-12-15,0.0000
2,2020-12-14,0.0000
2,2020-12-24,11.8000
2,2021-01-01,0.2000
2,2020-12-31,0.2000
2,2020-12-30,0.0000
2,2020-12-29,0.8000
2,2020-12-28,0.0000
2,2020-12-27,8.2000
2,2020-12-26,0.0000
2,2020-12-25,51.0000
2,2021-01-02,50.6000
2,2021-02-04,0.6000
2,2021-02-03,0.0000
2,2021-02-02,0.0000
2,2021-02-01,0.0000
2,2021-01-31,0.0000
2,2021-01-30,0.0000
2,2021-01-29,0.0000
2,2021-01-28,0.0000
2,2021-01-27,0.0000
2,2021-01-26,0.0000
2,2021-02-05,40.8000
2,2021-02-07,0.0000
2,2021-02-06,20.6000
2,2021-02-19,0.0000
2,2021-02-18,0.0000
2,2021-02-17,0.0000
2,2021-02-16,0.0000
2,2021-02-15,2.6000
2,2021-02-14,0.2000
2,2021-02-13,6.4000
2,2021-02-12,0.2000
2,2021-02-11,0.4000
2,2021-02-10,0.0000
2,2021-03-05,0.8000
2,2021-03-04,0.0000
2,2021-03-03,0.0000
2,2021-03-02,0.0000
2,2021-03-01,0.0000
2,2021-02-28,0.0000
2,2021-02-27,1.4000
2,2021-02-26,0.6000
2,2021-02-25,0.0000
2,2021-02-24,0.0000
2,2021-03-29,0.0000
2,2021-03-28,0.0000
2,2021-03-27,0.0000
2,2021-03-26,0.0000
2,2021-03-25,0.0000
2,2021-03-24,0.0000
2,2021-03-23,0.0000
2,2021-03-22,0.0000
2,2021-03-21,0.0000
2,2021-03-20,0.0000
2,2021-04-05,0.4000
2,2021-04-04,0.4000
2,2021-04-03,0.0000
2,2021-04-02,2.6000
2,2021-04-01,2.4000
2,2021-03-31,0.8000
2,2021-03-30,23.0000
2,2021-04-12,0.0000
2,2021-04-11,0.0000
2,2021-04-10,0.0000
2,2021-04-09,0.0000
2,2021-04-08,0.0000
2,2021-04-07,2.0000
2,2021-04-06,23.2000
2,2021-04-20,2.0000
2,2021-04-19,1.0000
2,2021-04-18,0.0000
2,2021-04-17,0.0000
2,2021-04-16,0.0000
2,2021-04-15,0.0000
2,2021-04-14,0.0000
2,2021-04-13,17.2000
2,2021-04-21,16.6000
2,2021-04-26,0.0000
2,2021-04-25,0.0000
2,2021-04-24,0.0000
2,2021-04-23,0.0000
2,2021-04-22,25.8000
2,2021-04-28,0.2000
2,2021-04-27,18.8000
2,2021-05-06,0.0000
2,2021-05-05,0.0000
2,2021-05-04,0.0000
2,2021-05-03,0.0000
2,2021-05-02,0.0000
2,2021-05-01,0.0000
2,2021-04-30,0.0000
2,2021-04-29,11.2000
2,2021-05-11,0.0000
2,2021-05-10,0.0000
2,2021-05-09,0.0000
2,2021-05-08,2.0000
2,2021-05-07,51.0000
2,2021-05-12,11.2000
2,2021-05-29,0.0000
2,2021-05-28,0.0000
2,2021-05-27,0.0000
2,2021-05-26,0.0000
2,2021-05-25,0.0000
2,2021-05-24,0.0000
2,2021-05-23,0.0000
2,2021-05-22,0.0000
2,2021-05-21,0.0000
2,2021-05-20,0.0000
2,2021-07-27,0.0000
2,2021-07-26,0.0000
2,2021-07-25,0.0000
2,2021-07-24,0.0000
2,2021-07-23,0.0000
2,2021-07-22,0.0000
2,2021-07-21,0.0000
2,2021-07-20,0.0000
2,2021-07-19,0.0000
2,2021-07-18,0.0000
2,2021-08-11,0.0000
2,2021-08-10,0.0000
2,2021-08-09,0.0000
2,2021-08-08,0.0000
2,2021-08-07,0.0000
2,2021-08-06,0.0000
2,2021-08-05,0.0000
2,2021-08-04,0.0000
2,2021-08-03,0.0000
2,2021-08-02,0.0000
2,2021-08-28,0.0000
2,2021-08-27,0.0000
2,2021-08-26,0.0000
2,2021-08-25,0.0000
2,2021-08-24,0.0000
2,2021-08-23,0.0000
2,2021-08-22,0.0000
2,2021-08-21,0.0000
2,2021-08-20,0.0000
2,2021-08-19,0.0000
2,2021-08-30,4.6000
2,2021-08-29,28.2000
2,2021-10-10,5.4000
2,2021-10-09,0.6000
2,2021-10-08,0.6000
2,2021-10-07,5.0000
2,2021-10-06,0.2000
2,2021-10-05,2.2000
2,2021-10-04,1.6000
2,2021-10-03,9.0000
2,2021-10-02,0.2000
2,2021-10-01,0.0000
2,2021-10-19,2.0000
2,2021-10-18,4.2000
2,2021-10-17,1.8000
2,2021-10-16,6.4000
2,2021-10-15,1.0000
2,2021-10-14,0.0000
2,2021-10-13,0.0000
2,2021-10-12,0.8000
2,2021-10-11,19.0000
2,2021-10-31,4.6000
2,2021-10-30,0.0000
2,2021-10-29,0.6000
2,2021-10-28,4.8000
2,2021-10-27,0.4000
2,2021-10-26,0.0000
2,2021-10-25,0.0000
2,2021-10-24,6.2000
2,2021-10-23,0.0000
2,2021-10-22,0.0000
2,2021-11-10,0.0000
2,2021-11-09,0.0000
2,2021-11-08,0.0000
2,2021-11-07,0.0000
2,2021-11-06,0.0000
2,2021-11-05,0.0000
2,2021-11-04,7.0000
2,2021-11-03,2.8000
2,2021-11-02,4.2000
2,2021-11-01,27.8000
2,2021-11-18,5.0000
2,2021-11-17,0.0000
2,2021-11-16,0.0000
2,2021-11-15,0.0000
2,2021-11-14,0.0000
2,2021-11-13,0.0000
2,2021-11-12,3.4000
2,2021-11-11,13.6000
2,2021-12-04,0.0000
2,2021-12-03,0.0000
2,2021-12-02,0.0000
2,2021-12-01,4.2000
2,2021-11-30,2.4000
2,2021-11-29,0.0000
2,2021-11-28,5.4000
2,2021-11-27,0.0000
2,2021-11-26,0.4000
2,2021-11-25,0.0000
2,2021-12-06,0.4000
2,2021-12-05,14.2000
2,2021-12-11,0.0000
2,2021-12-10,0.0000
2,2021-12-09,0.0000
2,2021-12-08,5.2000
2,2021-12-07,23.2000
2,2021-12-13,0.0000
2,2021-12-12,19.0000
2,2021-12-16,0.8000
2,2021-12-15,0.6000
2,2021-12-14,14.4000
2,2021-12-22,4.8000
2,2021-12-21,0.0000
2,2021-12-20,0.0000
2,2021-12-19,3.2000
2,2021-12-18,1.0000
2,2021-12-17,26.8000
2,2021-12-29,6.4000
2,2021-12-28,0.0000
2,2021-12-27,6.2000
2,2021-12-26,0.0000
2,2021-12-25,0.0000
2,2021-12-24,2.0000
2,2021-12-23,27.2000
2,2021-12-30,37.8000
2,2022-01-06,8.8000
2,2022-01-05,5.6000
2,2022-01-04,0.0000
2,2022-01-03,0.0000
2,2022-01-02,0.0000
2,2022-01-01,1.4000
2,2021-12-31,11.4000
2,2022-01-07,25.8000
2,2022-01-10,4.2000
2,2022-01-09,1.4000
2,2022-01-08,12.2000
2,2022-01-27,0.0000
2,2022-01-26,0.0000
2,2022-01-25,0.0000
2,2022-01-24,0.0000
2,2022-01-23,0.0000
2,2022-01-22,0.0000
2,2022-01-21,0.0000
2,2022-01-20,0.0000
2,2022-01-19,0.0000
2,2022-01-18,0.0000
2,2022-02-01,6.8000
2,2022-01-31,0.4000
2,2022-01-30,4.4000
2,2022-01-29,6.8000
2,2022-01-28,11.0000
2,2022-02-06,0.0000
2,2022-02-05,0.0000
2,2022-02-04,0.0000
2,2022-02-03,0.2000
2,2022-02-02,22.8000
2,2022-02-16,0.0000
2,2022-02-15,0.0000
2,2022-02-14,0.0000
2,2022-02-13,0.0000
2,2022-02-12,0.8000
2,2022-02-11,0.0000
2,2022-02-10,0.6000
2,2022-02-09,2.2000
2,2022-02-08,4.8000
2,2022-02-07,17.4000
2,2022-02-17,13.6000
2,2022-03-19,0.0000
2,2022-03-18,0.0000
2,2022-03-17,0.0000
2,2022-03-16,0.0000
2,2022-03-15,0.0000
2,2022-03-14,0.0000
2,2022-03-13,0.0000
2,2022-03-12,0.0000
2,2022-03-11,0.0000
2,2022-03-10,0.0000
2,2022-03-30,0.0000
2,2022-03-29,0.4000
2,2022-03-28,0.0000
2,2022-03-27,0.0000
2,2022-03-26,0.0000
2,2022-03-25,0.0000
2,2022-03-24,0.0000
2,2022-03-23,0.0000
2,2022-03-22,0.0000
2,2022-03-21,3.0000
2,2022-03-31,17.8000
2,2022-04-01,82.2000
2,2022-04-05,0.0000
2,2022-04-04,0.0000
2,2022-04-03,0.2000
2,2022-04-02,29.4000
2,2022-04-13,0.0000
2,2022-04-12,0.0000
2,2022-04-11,0.0000
2,2022-04-10,0.0000
2,2022-04-09,9.4000
2,2022-04-08,0.0000
2,2022-04-07,0.0000
2,2022-04-06,12.4000
2,2022-04-29,1.4000
2,2022-04-28,0.0000
2,2022-04-27,0.0000
2,2022-04-26,0.0000
2,2022-04-25,0.0000
2,2022-04-24,0.0000
2,2022-04-23,0.0000
2,2022-04-22,0.0000
2,2022-04-21,0.0000
2,2022-04-20,0.0000
2,2022-05-15,0.0000
2,2022-05-14,0.0000
2,2022-05-13,0.0000
2,2022-05-12,9.2000
2,2022-05-11,0.0000
2,2022-05-10,0.0000
2,2022-05-09,0.0000
2,2022-05-08,5.2000
2,2022-05-07,0.0000
2,2022-05-06,0.2000
2,2022-06-17,0.0000
2,2022-06-16,0.0000
2,2022-06-15,0.0000
2,2022-06-14,9.6000
2,2022-06-13,0.0000
2,2022-06-12,0.4000
2,2022-06-11,6.0000
2,2022-06-10,8.4000
2,2022-06-09,0.2000
2,2022-06-08,0.0000
2,2022-06-18,13.8000
2,2022-07-13,0.0000
2,2022-07-12,0.0000
2,2022-07-11,0.0000
2,2022-07-10,0.0000
2,2022-07-09,0.0000
2,2022-07-08,0.0000
2,2022-07-07,0.0000
2,2022-07-06,0.0000
2,2022-07-05,0.0000
2,2022-07-04,0.0000
2,2022-08-09,5.2000
2,2022-08-08,1.0000
2,2022-08-07,0.0000
2,2022-08-06,0.0000
2,2022-08-05,0.0000
2,2022-08-04,0.0000
2,2022-08-03,0.0000
2,2022-08-02,0.0000
2,2022-08-01,0.0000
2,2022-07-31,0.0000
2,2022-08-10,17.6000
2,2022-09-03,0.0000
2,2022-09-02,0.0000
2,2022-09-01,0.0000
2,2022-09-15,6.8000
2,2022-09-14,0.0000
2,2022-09-13,2.2000
2,2022-09-12,0.2000
2,2022-09-11,4.6000
2,2022-09-10,1.6000
2,2022-09-09,0.0000
2,2022-09-08,0.0000
2,2022-09-07,0.0000
2,2022-09-06,0.0000
2,2022-09-27,1.4000
2,2022-09-26,4.4000
2,2022-09-25,0.0000
2,2022-09-24,0.0000
2,2022-09-23,0.0000
2,2022-09-22,1.6000
2,2022-09-21,0.4000
2,2022-09-20,0.0000
2,2022-09-19,0.0000
2,2022-09-18,0.6000
2,2022-09-28,23.6000
2,2022-10-30,0.0000
2,2022-10-29,0.0000
2,2022-10-28,7.8000
2,2022-10-27,0.0000
2,2022-10-26,0.0000
2,2022-10-25,0.0000
2,2022-10-24,0.0000
2,2022-10-23,0.0000
2,2022-10-22,0.0000
2,2022-10-21,1.2000
2,2022-10-31,10.8000
2,2022-11-01,32.0000
2,2022-11-10,0.0000
2,2022-11-09,2.4000
2,2022-11-08,8.6000
2,2022-11-07,7.0000
2,2022-11-06,0.4000
2,2022-11-05,0.8000
2,2022-11-04,2.2000
2,2022-11-03,2.0000
2,2022-11-02,13.6000
2,2022-11-15,0.2000
2,2022-11-14,0.4000
2,2022-11-13,3.6000
2,2022-11-12,0.6000
2,2022-11-11,12.8000
2,2022-11-23,0.0000
2,2022-11-22,0.0000
2,2022-11-21,0.0000
2,2022-11-20,0.0000
2,2022-11-19,0.0000
2,2022-11-18,0.0000
2,2022-11-17,0.0000
2,2022-11-16,34.2000
2,2022-12-20,9.0000
2,2022-12-19,0.0000
2,2022-12-18,5.6000
2,2022-12-17,6.8000
2,2022-12-16,5.0000
2,2022-12-15,0.0000
2,2022-12-14,0.0000
2,2022-12-13,8.6000
2,2022-12-12,0.0000
2,2022-12-11,0.0000
2,2022-12-26,0.0000
2,2022-12-25,0.0000
2,2022-12-24,0.0000
2,2022-12-23,0.0000
2,2022-12-22,3.8000
2,2022-12-21,69.8000
2,2022-12-29,0.2000
2,2022-12-28,0.0000
2,2022-12-27,19.0000
2,2023-01-04,1.0000
2,2023-01-03,2.2000
2,2023-01-02,0.0000
2,2023-01-01,0.0000
2,2022-12-31,0.0000
2,2022-12-30,47.2000
2,2023-01-05,22.2000
2,2023-01-06,50.4000
2,2023-01-08,0.4000
2,2023-01-07,16.0000
2,2023-01-22,0.0000
2,2023-01-21,0.4000
2,2023-01-20,1.6000
2,2023-01-19,0.0000
2,2023-01-18,0.0000
2,2023-01-17,0.0000
2,2023-01-16,0.0000
2,2023-01-15,0.0000
2,2023-01-14,0.0000
2,2023-01-13,1.0000
2,2023-01-27,0.0000
2,2023-01-26,0.0000
2,2023-01-25,0.0000
2,2023-01-24,0.0000
2,2023-01-23,26.8000
2,2023-01-28,35.6000
2,2023-02-06,0.0000
2,2023-02-05,3.6000
2,2023-02-04,3.0000
2,2023-02-03,0.4000
2,2023-02-02,0.0000
2,2023-02-01,0.0000
2,2023-01-31,0.0000
2,2023-01-30,2.2000
2,2023-01-29,38.2000
2,2023-02-09,0.0000
2,2023-02-08,0.6000
2,2023-02-07,85.0000
2,2023-02-10,34.6000
2,2023-03-06,0.2000
2,2023-03-05,0.0000
2,2023-03-04,0.0000
2,2023-03-03,0.0000
2,2023-03-02,0.0000
2,2023-03-01,0.0000
2,2023-02-28,1.2000
2,2023-02-27,0.0000
2,2023-02-26,0.0000
2,2023-02-25,0.0000
2,2023-03-31,0.0000
2,2023-03-30,4.4000
2,2023-03-29,0.0000
2,2023-03-28,0.4000
2,2023-03-27,9.6000
2,2023-03-26,0.0000
2,2023-03-25,0.0000
2,2023-03-24,0.0000
2,2023-03-23,0.0000
2,2023-03-22,0.0000
2,2023-04-07,0.0000
2,2023-04-27,0.0000
2,2023-04-26,2.6000
2,2023-04-25,0.0000
2,2023-04-24,0.0000
2,2023-04-23,0.0000
2,2023-04-22,0.0000
2,2023-04-21,0.0000
2,2023-04-20,0.0000
2,2023-04-19,9.8000
2,2023-04-18,0.2000
2,2023-05-09,0.0000
2,2023-05-08,0.0000
2,2023-05-07,0.0000
2,2023-05-06,0.0000
2,2023-05-05,0.0000
2,2023-05-04,0.0000
2,2023-05-03,0.0000
2,2023-05-02,0.0000
2,2023-05-01,0.0000
2,2023-04-30,3.4000
2,2023-05-28,0.0000
2,2023-05-27,0.0000
2,2023-05-26,0.0000
2,2023-05-25,0.0000
2,2023-05-24,0.0000
2,2023-05-23,0.0000
2,2023-05-22,0.0000
2,2023-05-21,0.0000
2,2023-05-20,0.0000
2,2023-05-19,0.0000
2,2023-08-25,0.2000
2,2023-08-24,0.2000
2,2023-08-23,0.0000
2,2023-08-22,0.0000
2,2023-08-21,0.0000
2,2023-08-26,24.2000
2,2023-09-13,0.0000
2,2023-09-12,0.0000
2,2023-09-11,0.0000
2,2023-09-10,0.0000
2,2023-09-09,0.0000
2,2023-09-08,0.0000
2,2023-09-07,0.0000
2,2023-09-06,0.2000
2,2023-09-05,0.0000
2,2023-09-04,0.0000
2,2023-09-30,0.0000
2,2023-09-29,0.0000
2,2023-09-28,4.6000
2,2023-09-27,0.6000
2,2023-09-26,0.0000
2,2023-09-25,0.0000
2,2023-09-24,0.0000
2,2023-09-23,0.0000
2,2023-09-22,0.0000
2,2023-09-21,0.0000
2,2023-10-01,25.8000
2,2023-10-06,1.0000
2,2023-10-05,0.6000
2,2023-10-04,0.0000
2,2023-10-03,0.2000
2,2023-10-02,12.4000
2,2023-10-16,0.0000
2,2023-10-15,0.0000
2,2023-10-14,3.2000
2,2023-10-13,6.0000
2,2023-10-12,4.6000
2,2023-10-11,0.0000
2,2023-10-10,2.4000
2,2023-10-09,2.4000
2,2023-10-08,0.0000
2,2023-10-07,23.2000
2,2023-10-25,0.0000
2,2023-10-24,1.6000
2,2023-10-23,0.0000
2,2023-10-22,0.0000
2,2023-10-21,0.0000
2,2023-10-20,0.0000
2,2023-10-19,0.2000
2,2023-10-18,0.0000
2,2023-10-17,11.8000
2,2023-10-28,0.0000
2,2023-10-27,0.0000
2,2023-10-26,16.6000
2,2023-11-02,2.0000
2,2023-11-01,0.6000
2,2023-10-31,0.0000
2,2023-10-30,0.4000
2,2023-10-29,11.4000
2,2023-11-18,0.0000
2,2023-11-17,0.0000
2,2023-11-16,0.0000
2,2023-11-15,8.8000
2,2023-11-14,4.6000
2,2023-11-13,0.0000
2,2023-11-12,0.0000
2,2023-11-11,0.0000
2,2023-11-10,0.0000
2,2023-11-09,0.0000
2,2023-11-21,0.0000
2,2023-11-20,6.0000
2,2023-11-19,19.8000
2,2023-12-07,0.0000
2,2023-12-06,0.0000
2,2023-12-05,0.0000
2,2023-12-04,0.0000
2,2023-12-03,0.0000
2,2023-12-02,0.0000
2,2023-12-01,0.0000
2,2023-11-30,0.0000
2,2023-11-29,1.4000
2,2023-11-28,8.4000
2,2024-01-02,0.0000
2,2024-01-01,0.0000
2,2023-12-31,0.8000
2,2023-12-30,0.0000
2,2023-12-29,0.0000
2,2023-12-28,0.0000
2,2023-12-27,1.4000
2,2023-12-26,0.0000
2,2023-12-25,0.0000
2,2023-12-24,0.0000
2,2024-01-12,0.0000
2,2024-01-11,0.0000
2,2024-01-10,0.0000
2,2024-01-09,0.0000
2,2024-01-08,0.0000
2,2024-01-13,53.6000
2,2024-01-20,0.0000
2,2024-01-19,6.0000
2,2024-01-18,0.0000
2,2024-01-17,0.0000
2,2024-01-16,0.0000
2,2024-01-15,0.0000
2,2024-01-14,37.8000
2,2024-01-21,61.2000
2,2024-01-22,20.0000
2,2024-01-25,1.8000
2,2024-01-24,6.2000
2,2024-01-23,46.4000
2,2024-01-27,0.8000
2,2024-01-26,11.6000
2,2024-01-30,0.0000
2,2024-01-29,0.0000
2,2024-01-28,13.4000
2,2024-02-03,0.0000
2,2024-02-02,3.6000
2,2024-02-01,0.0000
2,2024-01-31,15.6000
2,2024-02-14,8.4000
2,2024-02-13,0.0000
2,2024-02-12,0.0000
2,2024-02-11,0.0000
2,2024-02-10,0.0000
2,2024-02-09,0.0000
2,2024-02-08,0.0000
2,2024-02-07,0.0000
2,2024-02-06,0.0000
2,2024-02-05,0.0000
2,2024-02-20,9.6000
2,2024-02-19,0.0000
2,2024-02-18,0.0000
2,2024-02-17,0.0000
2,2024-02-16,0.0000
2,2024-02-15,113.4000
2,2024-03-04,0.0000
2,2024-03-05,135.4000
2,2024-03-08,0.0000
2,2024-03-07,0.0000
2,2024-03-06,16.8000
2,2024-03-18,0.0000
2,2024-03-17,0.0000
2,2024-03-16,0.0000
2,2024-03-15,0.0000
2,2024-03-14,0.0000
2,2024-03-13,0.0000
2,2024-03-12,0.0000
2,2024-03-11,0.6000
2,2024-03-10,0.0000
2,2024-03-09,25.8000
2,2024-03-21,0.0000
2,2024-03-20,0.0000
2,2024-03-19,12.6000
2,2024-03-22,130.8000
2,2024-03-23,13.8000
2,2024-03-25,1.2000
2,2024-03-24,65.6000
5,2015-05-04,2.6000
5,2015-05-03,0.0000
5,2015-05-02,0.0000
5,2015-05-01,0.0000
5,2015-04-30,7.0000
5,2015-04-29,0.4000
5,2015-04-28,0.0000
5,2015-04-27,0.0000
5,2015-04-26,6.6000
5,2015-04-25,0.0000
5,2015-06-14,0.0000
5,2015-06-13,0.0000
5,2015-06-12,0.0000
5,2015-06-11,0.0000
5,2015-06-10,0.0000
5,2015-06-09,0.0000
5,2015-06-08,0.0000
5,2015-06-07,0.0000
5,2015-06-06,0.0000
5,2015-06-05,0.0000
5,2015-06-15,10.0000
5,2015-06-18,0.0000
5,2015-06-17,0.0000
5,2015-06-16,14.6000
5,2015-09-07,0.0000
5,2015-09-06,0.0000
5,2015-09-05,3.0000
5,2015-09-04,0.8000
5,2015-09-03,0.2000
5,2015-09-02,1.4000
5,2015-09-01,1.4000
5,2015-08-31,0.0000
5,2015-08-30,0.0000
5,2015-08-29,0.0000
5,2015-09-10,0.2000
5,2015-09-09,4.2000
5,2015-09-08,11.4000
5,2015-09-11,11.6000
5,2015-09-12,15.4000
5,2015-09-26,0.0000
5,2015-09-25,0.0000
5,2015-09-24,0.0000
5,2015-09-23,0.0000
5,2015-09-22,0.0000
5,2015-09-21,0.0000
5,2015-09-20,0.0000
5,2015-09-19,0.0000
5,2015-09-18,0.0000
5,2015-09-17,0.0000
5,2015-11-01,0.2000
5,2015-10-31,0.0000
5,2015-10-30,1.2000
5,2015-10-29,1.6000
5,2015-10-28,0.6000
5,2015-10-27,0.0000
5,2015-10-26,0.0000
5,2015-10-25,0.0000
5,2015-10-24,0.0000
5,2015-10-23,0.0000
5,2015-11-06,7.4000
5,2015-11-05,2.0000
5,2015-11-04,7.2000
5,2015-11-03,6.0000
5,2015-11-02,12.0000
5,2015-11-20,0.2000
5,2015-11-19,0.0000
5,2015-11-18,0.2000
5,2015-11-17,0.0000
5,2015-11-16,0.0000
5,2015-11-15,6.6000
5,2015-11-14,0.0000
5,2015-11-13,0.0000
5,2015-11-12,0.0000
5,2015-11-11,0.0000
5,2015-11-22,0.0000
5,2015-11-21,26.0000
5,2015-11-27,0.0000
5,2015-11-26,0.4000
5,2015-11-25,0.0000
5,2015-11-24,0.2000
5,2015-11-23,18.6000
5,2015-11-29,6.8000
5,2015-11-28,13.0000
5,2015-12-05,0.0000
5,2015-12-04,0.0000
5,2015-12-03,0.2000
5,2015-12-02,0.0000
5,2015-12-01,1.0000
5,2015-11-30,14.0000
5,2015-12-06,11.6000
5,2015-12-11,0.0000
5,2015-12-10,0.0000
5,2015-12-09,0.0000
5,2015-12-08,1.4000
5,2015-12-07,21.6000
5,2015-12-31,0.0000
5,2015-12-30,0.0000
5,2015-12-29,0.2000
5,2015-12-28,0.2000
5,2015-12-27,0.2000
5,2015-12-26,0.0000
5,2015-12-25,0.0000
5,2015-12-24,0.0000
5,2015-12-23,0.0000
5,2015-12-22,0.0000
5,2016-01-12,4.6000
5,2016-01-11,0.6000
5,2016-01-10,0.0000
5,2016-01-09,0.4000
5,2016-01-08,0.0000
5,2016-01-07,0.0000
5,2016-01-06,0.0000
5,2016-01-05,0.0000
5,2016-01-04,0.2000
5,2016-01-03,0.8000
5,2016-01-13,22.4000
5,2016-01-14,16.2000
5,2016-01-15,27.2000
5,2016-01-18,0.6000
5,2016-01-17,0.0000
5,2016-01-16,48.2000
5,2016-02-14,0.0000
5,2016-02-13,0.0000
5,2016-02-12,0.0000
5,2016-02-11,3.6000
5,2016-02-10,0.0000
5,2016-02-09,0.0000
5,2016-02-08,0.0000
5,2016-02-07,0.0000
5,2016-02-06,0.0000
5,2016-02-05,0.0000
5,2016-02-16,2.0000
5,2016-02-15,23.2000
5,2016-02-20,0.0000
5,2016-02-19,7.2000
5,2016-02-18,2.8000
5,2016-02-17,17.2000
5,2016-02-24,0.0000
5,2016-02-23,0.0000
5,2016-02-22,0.0000
5,2016-02-21,17.4000
5,2016-02-28,0.0000
5,2016-02-27,0.0000
5,2016-02-26,0.0000
5,2016-02-25,23.4000
5,2016-03-11,1.4000
5,2016-03-10,0.0000
5,2016-03-09,0.0000
5,2016-03-08,0.0000
5,2016-03-07,0.0000
5,2016-03-06,1.4000
5,2016-03-05,0.0000
5,2016-03-04,0.8000
5,2016-03-03,0.0000
5,2016-03-02,0.4000
5,2016-03-15,0.0000
5,2016-03-14,0.0000
5,2016-03-13,0.0000
5,2016-03-12,28.8000
5,2016-03-22,0.0000
5,2016-03-21,0.0000
5,2016-03-20,0.0000
5,2016-03-19,0.0000
5,2016-03-18,0.0000
5,2016-03-17,0.2000
5,2016-03-16,17.8000
5,2016-05-17,0.2000
5,2016-05-16,0.0000
5,2016-05-15,0.0000
5,2016-05-14,0.8000
5,2016-05-13,6.0000
5,2016-05-12,5.2000
5,2016-05-11,0.0000
5,2016-05-10,0.0000
5,2016-05-09,0.0000
5,2016-05-08,0.0000
5,2016-06-04,1.2000
5,2016-06-03,2.8000
5,2016-06-02,3.2000
5,2016-06-01,0.0000
5,2016-05-31,0.0000
5,2016-05-30,0.6000
5,2016-05-29,0.0000
5,2016-05-28,0.0000
5,2016-05-27,0.0000
5,2016-05-26,0.0000
5,2016-06-06,1.2000
5,2016-06-05,31.2000
5,2016-08-20,1.6000
5,2016-08-19,0.4000
5,2016-08-18,0.0000
5,2016-08-17,0.0000
5,2016-08-16,0.0000
5,2016-08-15,0.6000
5,2016-08-14,0.0000
5,2016-08-13,0.0000
5,2016-08-12,0.8000
5,2016-08-11,0.0000
5,2016-08-30,0.0000
5,2016-08-29,0.0000
5,2016-08-28,0.0000
5,2016-08-27,0.0000
5,2016-08-26,0.0000
5,2016-08-25,0.0000
5,2016-08-24,0.0000
5,2016-08-23,0.0000
5,2016-08-22,8.6000
5,2016-08-21,13.6000
5,2016-09-19,1.4000
5,2016-09-18,2.2000
5,2016-09-17,0.0000
5,2016-09-16,0.0000
5,2016-09-15,0.0000
5,2016-09-14,0.0000
5,2016-09-13,0.0000
5,2016-09-12,0.0000
5,2016-09-11,0.0000
5,2016-09-10,0.0000
5,2016-10-03,5.0000
5,2016-10-02,0.0000
5,2016-10-01,0.2000
5,2016-09-30,1.6000
5,2016-09-29,0.6000
5,2016-09-28,0.0000
5,2016-09-27,0.0000
5,2016-09-26,1.6000
5,2016-09-25,9.6000
5,2016-09-24,1.4000
5,2016-11-03,7.6000
5,2016-11-02,0.0000
5,2016-11-01,0.0000
5,2016-10-31,0.0000
5,2016-10-30,0.0000
5,2016-10-29,1.4000
5,2016-10-28,0.8000
5,2016-10-27,2.6000
5,2016-10-26,0.0000
5,2016-10-25,0.0000
5,2016-11-04,31.6000
5,2016-11-12,0.6000
5,2016-11-11,1.4000
5,2016-11-10,3.8000
5,2016-11-09,0.0000
5,2016-11-08,1.0000
5,2016-11-07,0.2000
5,2016-11-06,0.4000
5,2016-11-05,10.4000
5,2016-11-13,14.8000
5,2016-12-02,0.0000
5,2016-12-01,0.0000
5,2016-11-30,5.8000
5,2016-11-29,0.0000
5,2016-11-28,0.0000
5,2016-11-27,0.0000
5,2016-11-26,0.0000
5,2016-11-25,0.0000
5,2016-11-24,0.0000
5,2016-11-23,0.4000
5,2016-12-03,11.8000
5,2016-12-11,2.2000
5,2016-12-10,0.2000
5,2016-12-09,0.4000
5,2016-12-08,0.0000
5,2016-12-07,0.0000
5,2016-12-06,0.0000
5,2016-12-05,0.0000
5,2016-12-04,15.0000
5,2016-12-13,0.2000
5,2016-12-12,42.0000
5,2016-12-29,0.0000
5,2016-12-28,0.0000
5,2016-12-27,0.0000
5,2016-12-26,0.0000
5,2016-12-25,0.0000
5,2016-12-24,0.0000
5,2016-12-23,0.0000
5,2016-12-22,0.0000
5,2016-12-21,1.0000
5,2016-12-20,0.0000
5,2017-01-15,0.0000
5,2017-01-14,0.0000
5,2017-01-13,0.8000
5,2017-01-12,0.2000
5,2017-01-11,2.2000
5,2017-01-10,0.0000
5,2017-01-09,0.0000
5,2017-01-08,0.0000
5,2017-01-07,0.0000
5,2017-01-06,0.0000
5,2017-01-18,0.0000
5,2017-01-17,0.0000
5,2017-01-16,22.0000
5,2017-02-01,0.0000
5,2017-01-31,0.0000
5,2017-01-30,0.0000
5,2017-01-29,0.0000
5,2017-01-28,0.0000
5,2017-01-27,0.0000
5,2017-01-26,8.2000
5,2017-01-25,0.6000
5,2017-01-24,0.0000
5,2017-01-23,0.2000
5,2017-03-13,0.0000
5,2017-03-12,0.0000
5,2017-03-11,0.0000
5,2017-03-10,0.0000
5,2017-03-09,0.0000
5,2017-03-08,6.8000
